FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/WRONG_ANSWER/00087_00010/Sigarras.java,100.0000,100.0000,0.0000,0.0000,70.0000,0.0000,15.81,14.71,16.89,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00057_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.81,16.50,21.61,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00009_00001/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,21.39,23.93,26.64,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00101_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,28.42,30.28,29.43,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00013_00001/ProbA.java,100.0000,100.0000,0.0000,0.0000,49.0000,0.0000,32.07,31.63,30.17,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00145_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.38,15.89,18.99,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00151_00004/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,42.24,41.30,38.83,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00159_00001/cigarras_tontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,24.02,23.27,25.02,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00191_00001/daa_cigarrastontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.18,13.73,14.77,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00066_00012/Cigas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.26,19.40,22.32,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00215_00001/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,52.0000,0.0000,16.74,15.02,16.15,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00069_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.24,13.29,16.52,false,false,false,true,true,true
