FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/ACCEPTED/00089_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.82,19.51,12.95,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00180_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.55,8.67,10.54,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00027_00004/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,41.0000,0.0000,18.90,20.04,19.60,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00107_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.65,11.75,12.37,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00001_00001/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,57.0000,0.0000,37.25,43.83,40.73,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00219_00004/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,23.54,22.25,22.47,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00134_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,30.47,25.08,24.23,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00159_00002/cigarras_tontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.03,7.95,9.08,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00119_00001/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.44,6.64,6.87,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00082_00001/ProblemaC.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.76,13.89,20.05,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00075_00001/CT.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.39,14.18,16.68,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00010_00002/cigarras.java,100.0000,100.0000,0.0000,0.0000,53.0000,0.0000,22.02,26.14,33.01,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00057_00004/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.36,15.27,17.56,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00091_00001/ProblemaC.java,100.0000,100.0000,0.0000,0.0000,34.0000,0.0000,15.90,19.62,21.01,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00109_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.39,11.30,14.31,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00115_00001/ProbC.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.01,10.64,12.86,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00096_00009/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,28.45,39.05,34.03,false,false,false,true,true,true
